,COMP,DAY,DEPTH,EAST,FIELD,GL,LIC,MONTH,NORTH,PROD,SURF_LOC,TYPE,UWI,WELL,YEAR,LATT,LONGT
0489054,MURPHY OIL COMPANY LTD.,07,5855.0M,E 424.9M,DUVERNAY,1026M,0489054,05,N 636.0M,OIL,06-19-064-15W5,CRUDE,100/16-26-064-16W5/00,MURPHY 5-19B TWOCK 16-26-64-16,2018,54.5473354386001,-116.2594333226
0489055,CANADIAN NATURAL RESOURCES LIMITED,07,6100.0M,E 739.6M,MONTNEY,770.5M,0489055,05,N 620.8M,GAS,06-08-073-10W6,PRODUCTION,100/12-18-073-10W6/00,CNRL HZ WEMBLEY 12-18-73-10,2018,55.3036368362001,-119.5025714868
0489056,CANADIAN NATURAL RESOURCES LIMITED,07,759.0M,365.6M E,DINA,677.8M,0489056,05,102/12-18-058-05W4/00 S,BITUMEN,14-18-058-05W4,CRUDE,102/12-18-058-05W4/00,CNRL 12A LNDBRGH 12-18-58-5,2018,54.0147614086001,-110.7376665078
0489057,CANADIAN NATURAL RESOURCES LIMITED,07,672.0M,337.4M E,DINA,677.8M,0489057,05,104/14-18-058-05W4/00 S,BITUMEN,14-18-058-05W4,CRUDE,104/14-18-058-05W4/00,CNRL 14A LNDBRGH 14-18-58-5,2018,54.0147614086001,-110.7376665078
0489058,CANADIAN NATURAL RESOURCES LIMITED,07,668.0M,352.7M E,DINA,677.8M,0489058,05,103/14-18-058-05W4/00 S,BITUMEN,14-18-058-05W4,CRUDE,103/14-18-058-05W4/00,CNRL 14B LNDBRGH 14-18-58-5,2018,54.0147614086001,-110.7376665078
0489059,CANADIAN NATURAL RESOURCES LIMITED,07,584.0M,648.3M E,LLOYDMINSTER,686.7M,0489059,05,102/11-05-058-05W4/00 S,BITUMEN,12-05-058-05W4,CRUDE,102/11-05-058-05W4/00,CNRL 11C LNDBRGH 11-5-58-5,2018,53.9856658638001,-110.7128959862
0489060,CANADIAN NATURAL RESOURCES LIMITED,07,609.0M,642.1M E,LLOYDMINSTER,686.7M,0489060,05,100/12-05-058-05W4/00 S,BITUMEN,12-05-058-05W4,CRUDE,100/12-05-058-05W4/00,CNRL 12C LNDBRGH 12-5-58-5,2018,53.9856658638001,-110.7128959862
0489061,CANADIAN NATURAL RESOURCES LIMITED,07,742.0M,642.9M E,LLOYDMINSTER,686.7M,0489061,05,100/13-05-058-05W4/00 S,BITUMEN,12-05-058-05W4,CRUDE,100/13-05-058-05W4/00,CNRL 13D LNDBRGH 13-5-58-5,2018,53.9856658638001,-110.7128959862
0489062,CANADIAN NATURAL RESOURCES LIMITED,07,869.0M,641.1M E,LLOYDMINSTER,686.7M,0489062,05,100/16-06-058-05W4/00 S,BITUMEN,12-05-058-05W4,CRUDE,100/16-06-058-05W4/00,CNRL 16D LNDBRGH 16-6-58-5,2018,53.9856658638001,-110.7128959862
0489063,CANADIAN NATURAL RESOURCES LIMITED,07,713.0M,667.3M W,DINA,668.3M,0489063,05,100/08-20-058-05W4/00 N,BITUMEN,07-20-058-05W4,CRUDE,100/08-20-058-05W4/00,CNRL 8B LNDBRGH 8-20-58-5,2018,54.0220055148001,-110.7006621592
0489064,CANADIAN NATURAL RESOURCES LIMITED,07,647.0M,532.3M W,LLOYDMINSTER,640M,0489064,05,103/06-08-059-03W4/00 S,BITUMEN,10-08-059-03W4,CRUDE,103/06-08-059-03W4/00,CNRL 6D BEAVRDM 6-8-59-3,2018,54.0874559744001,-110.407966611
0489065,CANADIAN NATURAL RESOURCES LIMITED,07,826.0M,342.8M W,MCMURRAY,691M,0489065,05,100/07-04-056-01W4/00 N,BITUMEN,02-04-056-01W4,CRUDE,100/07-04-056-01W4/00,CNRL 7D FROG LK 7-4-56-1,2018,53.8039323602001,-110.0821773984
0489066,CANADIAN NATURAL RESOURCES LIMITED,07,851.0M,517.2M E,MCMURRAY,649.9M,0489066,05,100/05-02-056-01W4/00 N,BITUMEN,06-02-056-01W4,CRUDE,100/05-02-056-01W4/00,CNRL 5B FROG LK 5-2-56-1,2018,53.8039267404001,-110.0449579354
0489067,CANADIAN NATURAL RESOURCES LIMITED,07,741.0M,581.2M W,DINA,639.9M,0489067,05,100/09-06-056-06W4/00 N,BITUMEN,08-06-056-06W4,CRUDE,100/09-06-056-06W4/00,CNRL 9A LNDBRGH 9-6-56-6,2018,53.8039465394001,-110.8739556046
0489068,CANADIAN NATURAL RESOURCES LIMITED,07,862.0M,580.3M W,DINA,639.9M,0489068,05,102/10-06-056-06W4/00 N,BITUMEN,08-06-056-06W4,CRUDE,102/10-06-056-06W4/00,CNRL 10B LNDBRGH 10-6-56-6,2018,53.8039465394001,-110.8739556046
0489069,CANADIAN NATURAL RESOURCES LIMITED,07,855.0M,577.2M W,DINA,639.9M,0489069,05,100/12-05-056-06W4/00 N,BITUMEN,08-06-056-06W4,CRUDE,100/12-05-056-06W4/00,CNRL 12A LNDBRGH,2018,53.8039465394001,-110.8739556046
0489070,CANADIAN NATURAL RESOURCES LIMITED,07,784.0M,129.1M W,MCMURRAY,664.5M,0489070,05,100/06-03-056-01W4/00 N,BITUMEN,02-03-056-01W4,CRUDE,100/06-03-056-01W4/00,CNRL 6A FROG LK 6-3-56-1,2018,53.8039280174001,-110.057435966
0489071,ALBERTA ENERGY REGULATOR,08,153.0M,E 620.0M,TOTAL,761M,0489071,05,S 160.0M,NONE,14-08-053-24W4,TRAINING,100/14-08-053-24W4/00,AER EDMONTON 14-8-53-24,2018,53.5647498860001,-113.50632863
0489072,CANADIAN NATURAL RESOURCES LIMITED,08,6100.0M,E 704.6M,MONTNEY,777.5M,0489072,05,S 110.2M,GAS,14-13-072-11W6,PRODUCTION,100/06-26-072-11W6/00,CNRL HZ WEMBLEY 6-26-72-11,2018,55.2382415608,-119.5538317578
0489073,ENCANA CORPORATION,08,5688.0M,W 617.8M,MONTNEY,717.9M,0489073,05,S 665.4M,GAS,10-09-071-08W6,PRODUCTION,100/04-20-071-08W6/00,ECA HZ 102 WEMBLEY 4-20-71-8,2018,55.1363686998001,-119.1565289036
0489074,ENCANA CORPORATION,08,5792.0M,W 617.8M,MONTNEY,718M,0489074,05,S 675.4M,GAS,10-09-071-08W6,PRODUCTION,102/04-20-071-08W6/00,ECA HZ WEMBLEY 4-20-71-8,2018,55.1363686998001,-119.1565289036
0489075,DELTASTREAM ENERGY CORPORATION,08,2400.0M,E 388.9M,CLEARWATER,712.5M,0489075,05,N 648.4M,OIL,05-35-076-05W5,CRUDE,100/04-34-076-05W5/00,DELTASTREAM HZ MARTEN 4-34-76-5,2018,55.62266015,-114.6635949372
0489076,DELTASTREAM ENERGY CORPORATION,08,2400.0M,E 381.4M,CLEARWATER,712.2M,0489076,05,N 655.0M,OIL,05-35-076-05W5,CRUDE,100/05-34-076-05W5/00,DELTASTREAM HZ MARTEN 5-34-76-5,2018,55.62266015,-114.6635949372
0489077,TORC OIL & GAS LTD.,08,3222.1M,W 257.8M,CARDIUM,863.9M,0489077,05,N 154.2M,OIL,01-12-054-16W5,CRUDE,100/01-01-054-16W5/00,TORC HZ EDSON 1-1-54-16,2018,53.6443542434,-116.2152761162
0489078,CATAPULT ENVIRONMENTAL INC.,08,2475.8M,E 679.5M,BANFF,917.9M,0489078,05,N 393.9M,WASTE,03-06-062-18W5,INJECTION,100/04-06-062-18W5/00,CATAPULT DD FOXCK 4-6-62-18,2018,54.3291258612001,-116.691400259
0489079,PEYTO EXPLORATION & DEVELOPMENT CORP.,08,5200.0M,W 740.5M,FALHER,1218.1M,0489079,05,S 796.7M,GAS,10-08-055-20W5,PRODUCTION,100/06-04-055-20W5/00,PEYTO NOSEHILL 6-4-55-20,2018,53.7395674026001,-116.9272764144
0489080,ROLLING HILLS ENERGY LTD.,08,2439.2M,574.1M W,VIKING,750.3M,0489080,05,100/09-26-034-03W4/00 S,OIL,09-27-034-03W4,CRUDE,100/09-26-034-03W4/00,RHE HZ PROVOST,2018,51.9487315560001,-110.3381211004
0489081,ROLLING HILLS ENERGY LTD.,08,2580.4M,583.9M W,VIKING,750.1M,0489081,05,102/08-26-034-03W4/00 S,OIL,09-27-034-03W4,CRUDE,102/08-26-034-03W4/00,RHE 102 HZ PROVOST,2018,51.9487315560001,-110.3381211004
0489082,WEST LAKE ENERGY CORP.,09,2570.0M,227.3M E,SPARKY,660.2M,0489082,05,100/13-16-037-03W4/00 S,OIL,14-09-037-03W4,CRUDE,100/13-16-037-03W4/00,WLEC HZ 4C13 PROVOST 13-16-37-3,2018,52.1669660108001,-110.376330589
0489083,WEST LAKE ENERGY CORP.,09,2470.0M,227.3M E,SPARKY,660.2M,0489083,05,102/13-16-037-03W4/00 S,OIL,14-09-037-03W4,CRUDE,102/13-16-037-03W4/00,WLEC HZ 4D13 PROVOST 13-16-37-3,2018,52.1669660108001,-110.376330589
0489084,WEST LAKE ENERGY CORP.,09,2225.0M,227.3M E,SPARKY,660.2M,0489084,05,102/14-16-037-03W4/00 S,OIL,14-09-037-03W4,CRUDE,102/14-16-037-03W4/00,WLEC HZ 4B14 PROVOST 14-16-37-3,2018,52.1669660108001,-110.376330589
0489085,WEST LAKE ENERGY CORP.,09,2170.0M,514.5M E,SPARKY,681.6M,0489085,05,100/11-21-037-03W4/00 S,OIL,11-16-037-03W4,CRUDE,100/11-21-037-03W4/00,WLEC HZ 4B11 PROVOST 11-21-37-3,2018,52.1808912942001,-110.3763324666
0489086,WEST LAKE ENERGY CORP.,09,2225.0M,514.5M E,SPARKY,681.8M,0489086,05,102/11-21-037-03W4/00 S,OIL,11-16-037-03W4,CRUDE,102/11-21-037-03W4/00,WLEC HZ 4A11 PROVOST 11-21-37-3,2018,52.1808912942001,-110.3763324666
0489087,DEVON CANADA CORPORATION,09,2088.0M,798.5M W,CUMMINGS,634.1M,0489087,05,102/04-14-047-01W4/00 S,OIL,09-11-047-01W4,CRUDE,102/04-14-047-01W4/00,DEVON 4B HZ RIVERCRS 4-14-47-1,2018,53.0392534068001,-110.0324918238
0489088,DEVON CANADA CORPORATION,09,2121.0M,801.1M W,CUMMINGS,634.2M,0489088,05,100/16-10-047-01W4/00 N,OIL,08-11-047-01W4,CRUDE,100/16-10-047-01W4/00,DEVON 16D HZ RIVERCRS 16-10-47-1,2018,53.0320267622001,-110.0324645632
0489089,CANADIAN NATURAL RESOURCES LIMITED,09,841.0M,535.1M W,DINA,602.5M,0489089,05,100/06-34-054-04W4/00 S,BITUMEN,10-34-054-04W4,CRUDE,100/06-34-054-04W4/00,CNRL 6A LNDBRGH 6-34-54-4,2018,53.7095384692001,-110.4998856134
0489090,CANADIAN NATURAL RESOURCES LIMITED,09,614.0M,535.1M W,DINA,602.2M,0489090,05,100/10-34-054-04W4/00 S,BITUMEN,10-34-054-04W4,CRUDE,100/10-34-054-04W4/00,CNRL 10B LNDBRGH 10-34-54-4,2018,53.7095384692001,-110.4998856134
0489091,CANADIAN NATURAL RESOURCES LIMITED,09,777.0M,535.1M W,DINA,602.5M,0489091,05,100/11-34-054-04W4/00 S,BITUMEN,10-34-054-04W4,CRUDE,100/11-34-054-04W4/00,CNRL 11B LNDBRGH 11-34-54-4,2018,53.7095384692001,-110.4998856134
0489092,CANADIAN NATURAL RESOURCES LIMITED,09,830.0M,543.1M W,DINA,601.7M,0489092,05,100/14-34-054-04W4/00 S,BITUMEN,10-34-054-04W4,CRUDE,100/14-34-054-04W4/00,CNRL 14B LNDBRGH 14-34-54-4,2018,53.7095384692001,-110.4998856134
0489093,CANADIAN NATURAL RESOURCES LIMITED,09,620.0M,535.1M W,DINA,601.9M,0489093,05,102/15-34-054-04W4/00 S,BITUMEN,10-34-054-04W4,CRUDE,102/15-34-054-04W4/00,CNRL 15B LNDBRGH 15-34-54-4,2018,53.7095384692001,-110.4998856134
0489094,DEVON CANADA CORPORATION,09,1823.0M,484.1M W,CUMMINGS,634.3M,0489094,05,100/01-11-047-01W4/00 S,OIL,10-11-047-01W4,CRUDE,100/01-11-047-01W4/00,DEVON 1C HZ RIVERCRS 1-11-47-1,2018,53.0392534068001,-110.0324918238
0489095,DEVON CANADA CORPORATION,09,2317.0M,474.4M W,CUMMINGS,634.4M,0489095,05,100/03-12-047-01W4/00 S,OIL,10-11-047-01W4,CRUDE,100/03-12-047-01W4/00,DEVON 3B HZ RIVERCRS 3-12-47-1,2018,53.0392534068001,-110.0324918238
0489096,DEVON CANADA CORPORATION,09,2169.0M,469.1M W,CUMMINGS,634.5M,0489096,05,102/03-12-047-01W4/00 S,OIL,10-11-047-01W4,CRUDE,102/03-12-047-01W4/00,DEVON 3C HZ RIVERCRS 3-12-47-1,2018,53.0392534068001,-110.0324918238
0489097,WEST LAKE ENERGY CORP.,09,2625.0M,227.2M E,SPARKY,660.5M,0489097,05,100/16-17-037-03W4/00 S,OIL,14-09-037-03W4,CRUDE,100/16-17-037-03W4/00,WLEC HZ 2D16 PROVOST 16-17-37-3,2018,52.1669660108001,-110.376330589
0488354,VELVET ENERGY LTD.,10,3000.0M,E 731.7M,BELLOY,669.7M,0488354,05,N 783.2M,OIL,06-35-068-03W6,CRUDE,1/03-02-069-03W6/00,VELVET BEZAN 3-2-69-3,2018,54.9255142578001,-118.3460415206
0489098,RAGING RIVER EXPLORATION INC.,10,4850.0M,E 264.9M,DUVERNAY,979.8M,0489098,05,N 581.2M,OIL,05-09-046-02W5,CRUDE,100/04-04-046-02W5/00,RRX HZ PEMBINA,2018,52.9467490362,-114.2335623702
0489099,RAGING RIVER EXPLORATION INC.,10,5100.0M,E 294.9M,DUVERNAY,980.1M,0489099,05,N 581.1M,OIL,05-09-046-02W5,CRUDE,100/13-16-046-02W5/00,RRX PEMBINA,2018,52.9467490362,-114.2335623702
0489100,PIPESTONE OIL CORP.,10,5900.0M,W 553.9M,MONTNEY,682.6M,0489100,05,S 101.3M,GAS,15-14-070-08W6,PRODUCTION,100/16-18-070-07W6/00,PIPESTONE HZ ELM 16-18-70-7,2018,55.0637594750001,-119.0967153152
0489101,CRESCENT POINT ENERGY CORP.,10,5402.6M,W 526.0M,POINT,943.2M,0489101,05,N 205.0M,OIL,02-28-064-10W5,CRUDE,100/08-16-064-10W5/00,CPEC HZ JUDYCK 8-16-64-10,2018,54.5618829302001,-115.4405279428
0489102,CRESCENT POINT ENERGY CORP.,10,5361.5M,W 526.0M,POINT,943.2M,0489102,05,N 225.0M,OIL,02-28-064-10W5,CRUDE,100/15-33-064-10W5/00,CPEC HZ SWANHS 15-33-64-10,2018,54.5618829302001,-115.4405279428
0489103,NAL RESOURCES LIMITED,10,5042.3M,E 723.9M,CARDIUM,1101.5M,0489103,05,N 92.5M,OIL,03-35-033-04W5,CRUDE,100/15-02-034-04W5/00,NAL HZ CAROL,2018,51.8692180524001,-114.4645681974
0489104,NAL RESOURCES LIMITED,10,5127.8M,W 534.6M,CARDIUM,1020.8M,0489104,05,N 101.1M,OIL,02-15-034-04W5,CRUDE,102/02-03-034-04W5/00,NAL HZ CAROL,2018,51.9130304404001,-114.4765649994
0489105,NAL RESOURCES LIMITED,10,3303.5M,W 509.6M,CARDIUM,1020.5M,0489105,05,N 101.1M,OIL,02-15-034-04W5,CRUDE,100/15-15-034-04W5/00,NAL HZ CAROL,2018,51.9130304404001,-114.4765649994
0489106,NAL RESOURCES LIMITED,10,3769.6M,E 743.9M,CARDIUM,1101.4M,0489106,05,N 92.5M,OIL,03-35-033-04W5,CRUDE,100/16-35-033-04W5/00,NAL HZ CAROL,2018,51.8692180524001,-114.4645681974
0489107,NAL RESOURCES LIMITED,10,3850.5M,E 703.9M,CARDIUM,1101.5M,0489107,05,N 92.5M,OIL,03-35-033-04W5,CRUDE,100/03-02-034-04W5/00,NAL HZ CAROL,2018,51.8692180524001,-114.4645681974
0489108,HIGH GROUND ENERGY INC.,10,2372.0M,266.8M W,VIKING,698.6M,0489108,05,100/02-13-035-02W4/00 N,OIL,02-24-035-02W4,CRUDE,100/02-13-035-02W4/00,HIGH GROUND HZ PROVOST 2-13-35-2,2018,52.013598076,-110.150281759
0489109,HIGH GROUND ENERGY INC.,10,2362.0M,724.7M E,VIKING,715.4M,0489109,05,100/05-22-035-02W4/00 N,OIL,05-23-035-02W4,CRUDE,100/05-22-035-02W4/00,HIGH GROUND HZ PROVOST 5-22-35-2,2018,52.0135755544001,-110.1859303122
0489110,HIGH GROUND ENERGY INC.,10,2378.0M,739.7M E,VIKING,714.9M,0489110,05,100/12-22-035-02W4/00 N,OIL,05-23-035-02W4,CRUDE,100/12-22-035-02W4/00,HIGH GROUND HZ PROVOST 12-22-35-2,2018,52.0135755544001,-110.1859303122
0489111,HIGH GROUND ENERGY INC.,10,2317.0M,147.5M W,VIKING,693.2M,0489111,05,100/01-24-034-05W4/00 N,OIL,01-23-034-05W4,CRUDE,100/01-24-034-05W4/00,HIGH GROUND HZ PROVOST 1-24-34-5,2018,51.9268350394,-110.5980886952
0489112,HIGH GROUND ENERGY INC.,10,2409.0M,232.2M E,VIKING,667.2M,0489112,05,100/15-03-035-04W4/00 S,OIL,14-34-034-04W4,CRUDE,100/15-03-035-04W4/00,HIGH GROUND HZ PROVOST 15-3-35-4,2018,51.9631186496001,-110.4915618502
0489113,HIGH GROUND ENERGY INC.,10,2360.0M,617.4M W,VIKING,733.9M,0489113,05,102/08-16-035-04W4/00 N,OIL,08-17-035-04W4,CRUDE,102/08-16-035-04W4/00,HIGH GROUND HZ PROVOST 8-16-35-4,2018,51.9991092333334,-110.530888419167
0489114,HIGH GROUND ENERGY INC.,10,2344.0M,202.4M E,VIKING,718.9M,0489114,05,100/13-17-035-05W4/00 S,OIL,13-16-035-05W4,CRUDE,100/13-17-035-05W4/00,HIGH GROUND HZ PROVOST 13-17-35-5,2018,52.0061276266,-110.662030858
0489115,HIGH GROUND ENERGY INC.,10,2376.0M,50.0M W,VIKING,751.4M,0489115,05,100/01-24-035-05W4/00 S,OIL,16-14-035-05W4,CRUDE,100/01-24-035-05W4/00,HIGH GROUND HZ PROVOST 1-24-35-5,2018,52.0061165018001,-110.6027420616
0489116,CANADIAN NATURAL RESOURCES LIMITED,10,5150.0M,W 355.9M,DUNVEGAN,797.7M,0489116,05,S 9.8M,OIL,16-35-065-04W6,CRUDE,100/15-11-066-04W6/00,CNRL ET AL HZ KARR 15-11-66-4,2018,54.6709936680001,-118.481205606
0489117,CANADIAN NATURAL RESOURCES LIMITED,10,5150.0M,W 346.2M,DUNVEGAN,797.6M,0489117,05,S 7.4M,OIL,16-35-065-04W6,CRUDE,100/16-11-066-04W6/00,CNRL ET AL HZ KARR 16-11-66-4,2018,54.6709936680001,-118.481205606
0455895,SUNCOR ENERGY INC.,11,1490.0M,516.3M E,MCMURRAY,592.6M,0455895,05,107/05-12-095-06W4/02 S,BITUMEN,12-01-095-06W4,CRUDE,107/05-12-095-06W4/02,SUNCOR P8P15 FIREBAG 5-12-95-6,2018,57.2150951548001,-110.8354204748
