,COMP,DAY,DEPTH,EAST,FIELD,GL,LIC,MONTH,NORTH,PROD,SURF_LOC,TYPE,UWI,WELL,YEAR,LATT,LONGT
0487773,CANADIAN NATURAL RESOURCES LIMITED,23,690.0M,56.1M E,CLEARWATER,588.4M,0487773,01,102/07-31-055-04W4/00 N,BITUMEN,03-31-055-04W4,CRUDE,102/07-31-055-04W4/00,CNRL 7B LNDBRGH,2018,53.7893110780001,-110.5893574986
0487774,CANADIAN NATURAL UPGRADING LIMITED,23,2450.0M,E 275.9M,BLUESKY,684M,0487774,01,N 31.0M,BITUMEN,04-23-084-17W5,CRUDE,108/04-22-084-17W5/00,CNUL HZ 108 CADOTTE 4-22-84-17,2018,56.2915743720001,-116.573360551
0487775,CANADIAN NATURAL UPGRADING LIMITED,23,3200.0M,E 320.2M,BLUESKY,671.2M,0487775,01,S 299.4M,BITUMEN,13-34-084-17W5,CRUDE,102/05-10-085-17W5/00,CNUL HZ 102 CADOTTE 5-10-85-17,2018,56.3286132754001,-116.5997673572
0487776,CANADIAN NATURAL UPGRADING LIMITED,23,3250.0M,E 470.7M,BLUESKY,663.2M,0487776,01,S 103.9M,BITUMEN,14-22-084-18W5,CRUDE,100/01-26-084-18W5/00,CNUL HZ CADOTTE 1-26-84-18,2018,56.2995250214001,-116.7580449918
0487777,CANADIAN NATURAL RESOURCES LIMITED,23,1100.0M,288.5M E,MCMURRAY,669.4M,0487777,01,100/02-22-074-10W4/00 N,WASTE,04-23-074-10W4,INJECTION,100/02-22-074-10W4/00,CNRL WDW HZ MCM05 KIRBY 2-22-74-10,2018,55.4188060580001,-111.4321616762
0487778,TOURMALINE OIL CORP.,23,3350.0M,W 177.0M,LAKE,629.5M,0487778,01,S 452.7M,OIL,09-31-081-07W6,CRUDE,100/15-06-082-07W6/00,TOURMALINE HZ BLUEB 15-6-82-7,2018,56.0674441428001,-119.0735263226
0487779,BIRCHCLIFF ENERGY LTD.,23,4515.0M,E 404.5M,MONTNEY,732.6M,0487779,01,S 362.9M,OIL,14-36-078-12W6,CRUDE,100/13-30-078-11W6/00,BIR 14-36 HZ PCOUPES 13-30-78-11,2018,55.805316146,-119.7223951054
0487780,BIRCHCLIFF ENERGY LTD.,23,4220.0M,E 396.1M,MONTNEY,732.6M,0487780,01,S 368.3M,OIL,13-36-078-12W6,CRUDE,102/13-30-078-11W6/00,BIR 13-36 HZ 102 PCOUPES 13-30-78-11,2018,55.805316146,-119.7223951054
0487781,TANGLE CREEK ENERGY LTD.,23,4500.0M,W 766.2M,MONTNEY,886.7M,0487781,01,N 345.8M,OIL,02-24-064-24W5,CRUDE,100/04-23-064-24W5/00,TANGLE CREEK WAHIGAN 4-23-64-24,2018,54.547304969,-117.4826931276
0487782,SHININGSTAR ENERGY LTD.,23,5000.0M,W 156.9M,LAKE,752.8M,0487782,01,N 580.1M,OIL,08-18-080-09W6,CRUDE,100/01-25-080-10W6/00,SHININGSTAR HZ GORD 1-25-80-10,2018,55.9293566522,-119.3864319384
0487783,SUNCOR ENERGY INC.,23,417.0M,157.2M W,CLEARWATER,739.3M,0487783,01,104/16-13-084-09W4/00 S,NONE,16-13-084-09W4,OBSERVATION,104/16-13-084-09W4/00,SUNCOR ET AL WW HANGSTN 16-13-84-9,2018,56.2841672080001,-111.2728500886
0487784,YANGARRA RESOURCES CORP.,23,5266.3M,E 262.0M,CARDIUM,1025.5M,0487784,01,S 284.0M,OIL,13-11-041-07W5,CRUDE,104/13-09-041-07W5/00,YANGARRA HZ WILLGR 13-9-41-7,2018,52.5173208584,-114.9034859634
0487785,PEYTO EXPLORATION & DEVELOPMENT CORP.,23,4900.0M,E 463.1M,WILRICH,1277.6M,0487785,01,S 254.0M,GAS,14-17-055-20W5,PRODUCTION,100/12-08-055-20W5/00,PEYTO SUNDANCE 12-8-55-20,2018,53.7542479688001,-116.939499041
0487786,CANADIAN NATURAL RESOURCES LIMITED,23,616.3M,748.9M W,DINA,645.8M,0487786,01,100/07-06-059-04W4/00 N,BITUMEN,07-06-059-04W4,CRUDE,100/07-06-059-04W4/00,CNRL 7C BEAVRDM 7-6-59-4,2018,54.0655869716668,-110.582459597
0487787,CANADIAN NATURAL RESOURCES LIMITED,23,802.0M,786.8M W,DINA,645.8M,0487787,01,100/08-06-059-04W4/00 N,BITUMEN,07-06-059-04W4,CRUDE,100/08-06-059-04W4/00,CNRL 8B BEAVRDM 8-6-59-4,2018,54.0655869716668,-110.582459597
0487788,CANADIAN NATURAL RESOURCES LIMITED,23,814.0M,760.4M W,DINA,645.8M,0487788,01,102/11-06-059-04W4/00 N,BITUMEN,07-06-059-04W4,CRUDE,102/11-06-059-04W4/00,CNRL 11C BEAVRDM 11-6-59-4,2018,54.0655869716668,-110.582459597
0487789,CANADIAN NATURAL RESOURCES LIMITED,23,796.0M,773.2M W,DINA,645.8M,0487789,01,100/15-06-059-04W4/00 N,BITUMEN,07-06-059-04W4,CRUDE,100/15-06-059-04W4/00,CNRL 15B BEAVRDM 15-6-59-4,2018,54.0655869716668,-110.582459597
0487790,SURGE ENERGY INC.,23,2500.0M,118.7M W,LLOYDMINSTER,671.8M,0487790,01,102/01-25-038-03W4/00 N,OIL,01-36-038-03W4,CRUDE,102/01-25-038-03W4/00,SURGE ENERGY HZ104 PROVOST 1-25-38-3,2018,52.3045852236,-110.293107964
0487791,CANADIAN NATURAL UPGRADING LIMITED,23,2475.0M,W 213.9M,BLUESKY,698.4M,0487791,01,N 5.2M,BITUMEN,01-25-084-17W5,CRUDE,100/16-19-084-16W5/00,CNUL HZ 102 NAMPA 16-19-84-16,2018,56.3069498768001,-116.5339163128
0487792,CANADIAN NATURAL UPGRADING LIMITED,23,2950.0M,W 793.8M,BLUESKY,671.9M,0487792,01,S 722.8M,BITUMEN,10-35-084-17W5,CRUDE,103/13-34-084-17W5/00,CNUL HZ 103 CADOTTE 13-34-84-17,2018,56.3286052372001,-116.5603222074
0487793,CANADIAN NATURAL UPGRADING LIMITED,23,3140.0M,W 793.8M,BLUESKY,671.8M,0487793,01,S 730.8M,BITUMEN,10-35-084-17W5,CRUDE,104/13-34-084-17W5/00,CNUL HZ 104 CADOTTE 13-34-84-17,2018,56.3286052372001,-116.5603222074
0487794,ANEGADA OIL CORP.,23,3277.0M,E 60.0M,LAKE,716.7M,0487794,01,S 352.3M,OIL,13-16-073-07W6,CRUDE,100/12-17-073-07W6/00,ANEGADA HZ 12C WEMBLEY 12-17-73-7,2018,55.3255225634,-119.0154633478
0487795,TAMARACK ACQUISITION CORP.,23,1415.0M,E 664.0M,ELLERSLIE,619.1M,0487795,01,S 85.5M,OIL,14-10-056-20W4,CRUDE,102/02-15-056-20W4/00,TAC 14-10 HZ 102 REDWATER,2018,53.8266812136,-112.891498177
0487796,TAMARACK ACQUISITION CORP.,23,1470.0M,E 664.0M,ELLERSLIE,619.1M,0487796,01,S 75.5M,OIL,14-10-056-20W4,CRUDE,103/07-15-056-20W4/00,TAC 14-10 HZ 103 REDWATER,2018,53.8266812136,-112.891498177
0487797,CANADIAN NATURAL UPGRADING LIMITED,23,2520.0M,W 221.9M,BLUESKY,698.4M,0487797,01,N 5.2M,BITUMEN,01-25-084-17W5,CRUDE,102/16-19-084-16W5/00,CNUL HZ NAMPA 16-19-84-16,2018,56.3069498768001,-116.5339163128
0487798,CANADIAN NATURAL UPGRADING LIMITED,23,2525.0M,W 205.9M,BLUESKY,698.4M,0487798,01,N 5.2M,BITUMEN,01-25-084-17W5,CRUDE,103/16-19-084-16W5/00,CNUL HZ 103 NAMPA 16-19-84-16,2018,56.3069498768001,-116.5339163128
0487799,OUTLIER RESOURCES LTD.,23,4000.0M,E 372.2M,CARDIUM,1024.1M,0487799,01,S 363.8M,OIL,13-22-059-17W5,CRUDE,100/11-14-059-17W5/00,OUTLIER HZ KAYBOBS 11-14-59-17,2018,54.1180692564001,-116.4663914216
0487800,SHININGSTAR ENERGY LTD.,23,3600.0M,W 202.2M,DOIG,837.1M,0487800,01,S 720.5M,OIL,09-34-077-10W6,CRUDE,102/12-34-077-10W6/00,SHININGSTAR HZ PROGRESS 12-34-77-10,2018,55.7180418940001,-119.4509444876
0418431,CABOT ENERGY INC.,24,1901.0M,E 562.5M,RIVER,340.9M,0418431,01,S 458.8M,OIL,11-31-111-05W6,CRUDE,100/15-31-111-05W6/02,CABOT ENERGY RAINBOW 15-31-111-5,2018,58.6836778062001,-118.834362952
0487801,KARVE ENERGY INC.,24,1568.0M,617.3M W,VIKING,766.3M,0487801,01,102/02-23-035-05W4/00 S,OIL,10-23-035-05W4,CRUDE,102/02-23-035-05W4/00,KARVE HZ PROVOST 2-23-35-5,2018,52.0205775730001,-110.602738009
0487802,KARVE ENERGY INC.,24,1620.0M,616.4M W,VIKING,766.2M,0487802,01,103/02-23-035-05W4/00 S,OIL,10-23-035-05W4,CRUDE,103/02-23-035-05W4/00,KARVE 102 HZ PROVOST 2-23-35-5,2018,52.0205775730001,-110.602738009
0487803,KARVE ENERGY INC.,24,1758.0M,615.5M W,VIKING,765.5M,0487803,01,102/03-23-035-05W4/00 S,OIL,10-23-035-05W4,CRUDE,102/03-23-035-05W4/00,KARVE HZ PROVOST 3-23-35-5,2018,52.0205775730001,-110.602738009
0487804,SPUR PETROLEUM LTD.,24,2900.0M,W 158.3M,CLEARWATER,711.4M,0487804,01,S 133.5M,OIL,16-02-076-06W5,CRUDE,100/01-14-076-06W5/00,SPL 16-2 HZ MITSUE 1-14-76-6,2018,55.5572118482001,-114.806150507
0487805,ANEGADA OIL CORP.,24,3265.0M,E 60.0M,LAKE,724.2M,0487805,01,N 130.6M,OIL,04-28-073-07W6,CRUDE,100/01-28-073-07W6/00,ANEGADA HZ 1A GRANDPR 1-28-73-7,2018,55.3473809992001,-119.0154731996
0487806,ANEGADA OIL CORP.,24,3265.0M,E 60.0M,LAKE,724.2M,0487806,01,N 145.6M,OIL,04-28-073-07W6,CRUDE,100/04-29-073-07W6/00,ANEGADA HZ 4B GRANDPR 4-29-73-7,2018,55.3473809992001,-119.0154731996
0487807,ANEGADA OIL CORP.,24,3353.0M,E 52.0M,LAKE,837.4M,0487807,01,S 77.0M,OIL,13-32-075-09W6,CRUDE,100/04-06-076-09W6/00,ANEGADA HZ 4B VALHALLA 4-6-76-9,2018,55.5434897738001,-119.3603052884
0487808,CANADIAN NATURAL RESOURCES LIMITED,24,5020.0M,W 138.1M,DUNVEGAN,1024M,0487808,01,S 481.3M,OIL,09-33-063-02W6,CRUDE,100/16-35-063-02W6/00,CNRL ET AL HZ KARR 16-35-63-2,2018,54.496413535,-118.229478344
0487809,CANADIAN NATURAL RESOURCES LIMITED,24,5000.0M,W 128.5M,DUNVEGAN,1024M,0487809,01,S 483.9M,OIL,09-33-063-02W6,CRUDE,100/09-35-063-02W6/00,CNRL ET AL HZ KARR 9-35-63-2,2018,54.496413535,-118.229478344
0487810,CANADIAN NATURAL RESOURCES LIMITED,24,4190.0M,E 142.7M,DUNVEGAN,909.4M,0487810,01,S 639.2M,OIL,12-11-064-02W6,CRUDE,100/04-10-064-02W6/00,CNRL ET AL HZ KARR 4-10-64-2,2018,54.5254945684,-118.191565962
0487811,CANADIAN NATURAL RESOURCES LIMITED,24,3980.0M,E 133.6M,DUNVEGAN,908.2M,0487811,01,S 635.0M,OIL,12-11-064-02W6,CRUDE,100/05-10-064-02W6/00,CNRL ET AL HZ KARR 5-10-64-2,2018,54.5254945684,-118.191565962
0487812,CANADIAN NATURAL RESOURCES LIMITED,24,3660.0M,E 87.6M,DUNVEGAN,905.2M,0487812,01,S 615.5M,OIL,12-11-064-02W6,CRUDE,100/12-10-064-02W6/00,CNRL ET AL HZ KARR 12-10-64-2,2018,54.5254945684,-118.191565962
0487813,CANADIAN NATURAL RESOURCES LIMITED,24,3980.0M,E 78.3M,DUNVEGAN,904.5M,0487813,01,S 611.7M,OIL,12-11-064-02W6,CRUDE,100/13-10-064-02W6/00,CNRL ET KARR 13-10-64-2,2018,54.5254945684,-118.191565962
0487814,SIFTON PETROLEUM INC.,24,1912.0M,W 186.3M,RIVER,919.5M,0487814,01,S 85.0M,OIL,16-21-046-03W5,CRUDE,102/14-22-046-03W5/00,SIFTON HZ 102 PEMBINA 14-22-46-3,2018,52.9831464778001,-114.3665913744
0487815,CANADIAN NATURAL RESOURCES LIMITED,24,710.0M,231.0M E,DINA,597.4M,0487815,01,100/13-25-055-07W4/00 S,BITUMEN,14-25-055-07W4,CRUDE,100/13-25-055-07W4/00,CNRL 13A ST. PAUL,2018,53.7828242976001,-110.9108057362
0487816,CANADIAN NATURAL RESOURCES LIMITED,24,3955.0M,W 196.0M,DUNVEGAN,1025.8M,0487816,01,S 465.4M,OIL,09-33-063-02W6,CRUDE,100/15-04-064-02W6/00,CNRL ET AL HZ KARR 15-4-64-2,2018,54.496413535,-118.229478344
0487817,CANADIAN NATURAL RESOURCES LIMITED,24,3900.0M,W 186.4M,DUNVEGAN,1025.2M,0487817,01,S 468.0M,OIL,09-33-063-02W6,CRUDE,100/16-04-064-02W6/00,CNRL ET AL HZ KARR 16-4-64-2,2018,54.496413535,-118.229478344
0487818,SPUR PETROLEUM LTD.,24,2900.0M,E 268.0M,CLEARWATER,714.7M,0487818,01,N 120.1M,OIL,04-13-076-06W5,CRUDE,100/05-24-076-06W5/00,SPL 4-13 HZ MITSUE 5-24-76-6,2018,55.5791331186001,-114.7930330342
0487819,TAMARACK ACQUISITION CORP.,24,1938.3M,356.2M E,VIKING,784.3M,0487819,01,102/07-18-034-08W4/00 S,OIL,14-18-034-08W4,CRUDE,102/07-18-034-08W4/00,TAC 14-18 HZ 102 PROVOST,2018,51.919732343,-111.1294811444
0487820,MEG ENERGY CORP.,24,422.2M,666.1M W,MCMURRAY,569.3M,0487820,01,100/09-18-077-05W4/00 S,NONE,09-18-077-05W4,OBSERVATION,100/09-18-077-05W4/00,MEG HARDY 9-18-77-5,2018,55.673247086,-110.7588117722
0487821,CANADIAN NATURAL RESOURCES LIMITED,24,851.0M,520.8M W,CUMMINGS,697.8M,0487821,01,100/01-20-048-06W4/00 N,OIL,08-20-048-06W4,CRUDE,100/01-20-048-06W4/00,CNRL 1A WILDMERE 1-20-48-6,2018,53.1482635204001,-110.8364715068
0487822,CANADIAN NATURAL RESOURCES LIMITED,24,903.0M,490.8M W,CUMMINGS,698.3M,0487822,01,100/02-20-048-06W4/00 N,OIL,08-20-048-06W4,CRUDE,100/02-20-048-06W4/00,CNRL 2B WILDMERE 2-20-48-6,2018,53.1482635204001,-110.8364715068
0487823,CANADIAN NATURAL RESOURCES LIMITED,24,869.0M,505.8M W,CUMMINGS,697.9M,0487823,01,100/07-20-048-06W4/00 N,OIL,08-20-048-06W4,CRUDE,100/07-20-048-06W4/00,CNRL 7B WILDMERE 7-20-48-6,2018,53.1482635204001,-110.8364715068
0487824,CANADIAN NATURAL RESOURCES LIMITED,24,942.0M,475.8M W,CUMMINGS,698.6M,0487824,01,100/10-20-048-06W4/00 N,OIL,08-20-048-06W4,CRUDE,100/10-20-048-06W4/00,CNRL 10B WILDMERE 10-20-48-6,2018,53.1482635204001,-110.8364715068
0487825,NORWEGIAN PETROLEUM INC.,24,1513.4M,E 60.0M,WABAMUN,786.6M,0487825,01,S 60.0M,GAS,13-22-046-25W4,PRODUCTION,100/13-22-046-25W4/00,NORPET HONEY 13-22-46-25,2018,52.9830317824001,-113.5498740146
0412826,CABOT ENERGY INC.,25,1831.0M,W 549.0M,RIVER,328.9M,0412826,01,S 196.7M,OIL,15-06-112-05W6,CRUDE,100/10-06-112-05W6/02,CABOT ENERGY SOUSA 10-6-112-5,2018,58.6983133102001,-118.820446745
0487826,PERPETUAL OPERATING CORP.,25,2996.0M,140.4M W,LLOYDMINSTER,642.4M,0487826,01,100/03-27-050-10W4/00 N,OIL,01-26-050-10W4,CRUDE,100/03-27-050-10W4/00,POC HZ BIRCH,2018,53.3374114726001,-111.348213208
0487827,PERPETUAL OPERATING CORP.,25,2219.0M,150.4M W,LLOYDMINSTER,642.3M,0487827,01,100/01-23-050-10W4/00 N,OIL,01-26-050-10W4,CRUDE,100/01-23-050-10W4/00,POC HZ BIRCH,2018,53.3374114726001,-111.348213208
0487828,PERPETUAL OPERATING CORP.,25,2219.0M,160.4M W,LLOYDMINSTER,642.5M,0487828,01,100/04-24-050-10W4/00 N,OIL,01-26-050-10W4,CRUDE,100/04-24-050-10W4/00,POC HZ MANN 4-24-50-10,2018,53.3374114726001,-111.348213208
0487829,CHEVRON CANADA LIMITED,25,6900.0M,W 736.8M,DUVERNAY,846.2M,0487829,01,S 413.2M,GAS,10-26-063-24W5,PRODUCTION,100/11-02-064-24W5/00,CHEVRON HZ WAHIGAN 11-2-64-24,2018,54.4819212492001,-117.5078913708
0487830,NUVISTA ENERGY LTD.,25,5844.0M,E 63.5M,MONTNEY,933.2M,0487830,01,S 635.4M,GAS,12-31-065-05W6,PRODUCTION,100/08-02-066-06W6/00,NUVISTA HZ ET AL WAPITI 8-2-66-6,2018,54.6710166632001,-118.7453012952
0487831,CANADIAN NATURAL RESOURCES LIMITED,25,3350.0M,E 130.4M,BELLOY,683.3M,0487831,01,S 14.6M,GAS,13-26-067-05W6,INJECTION,102/05-35-067-05W6/00,CNRL 102 HZ ELM 5-35-67-5,2018,54.8310053884,-118.6511982398
0487832,DEVON CANADA CORPORATION,25,2199.0M,688.8M W,LLOYDMINSTER,606.4M,0487832,01,100/09-10-052-03W4/00 S,OIL,09-09-052-03W4,CRUDE,100/09-10-052-03W4/00,DEVON 9B HZ LLOYD 9-10-52-3,2018,53.4767425236,-110.376965945
0487833,SUNCOR ENERGY INC.,25,2014.0M,658.6M E,MCMURRAY,586.5M,0487833,01,100/04-22-095-06W4/00 N,BITUMEN,06-16-095-06W4,CRUDE,100/04-22-095-06W4/00,SUNCOR P121P1 FIREBAG 4-22-95-6,2018,57.2370269166001,-110.9166532688
