,COMP,DAY,DEPTH,EAST,FIELD,GL,LIC,MONTH,NORTH,PROD,SURF_LOC,TYPE,UWI,WELL,YEAR,LATT,LONGT
373396,VENTURION OIL LIMITED,3,2650.0M,600.2M E,LLOYDMINSTER,728.4M,373396,8,102/08-08-046-12W4/05 N,WATER,05-10-046-12W4,RESUMPTIONINJECTION,102/08-08-046-12W4/05,VEN OIL HZ 102 KILLAMN,2018,53.63787436,-116.1907224
373435,VENTURION OIL LIMITED,3,2700.0M,629.8M E,LLOYDMINSTER,726.2M,373435,8,100/08-08-046-12W4/05 N,OIL,05-10-046-12W4,CRUDE,100/08-08-046-12W4/05,VEN OIL HZ KILLAMN,2018,53.63787436,-116.1907224
373466,VENTURION OIL LIMITED,3,2650.0M,570.0M E,LLOYDMINSTER,728.3M,373466,8,104/01-08-046-12W4/04 N,OIL,05-10-046-12W4,CRUDE,104/01-08-046-12W4/04,VEN OIL HZ 104 KILLAMN,2018,53.63787436,-116.1907224
375949,VENTURION OIL LIMITED,3,2590.0M,665.1M W,LLOYDMINSTER,722.3M,375949,8,103/09-08-046-12W4/04 S,WATER,09-09-046-12W4,RESUMPTIONINJECTION,103/09-08-046-12W4/04,VEN OIL HZ 103 KILLAMN,2018,53.63787436,-116.1907224
449376,CONOCOPHILLIPS CANADA RESOURCES CORP.,3,1980.0M,81.2M E,MCMURRAY,571M,449376,8,104/01-33-083-06W4/02 N,BITUMEN,03-27-083-06W4,CRUDE,104/01-33-083-06W4/02,COPRC HZ2631I06STK RESDELN 1-33-83-6,2018,53.63787436,-116.1907224
490269,VELVET ENERGY LTD.,3,5250.0M,E 127.1M,MONTNEY,708M,490269,8,S 444.0M,OIL,12-01-068-03W6,CRUDE,100/16-10-068-03W6/00,VELVET HZ ELM 16-10-68-3,2018,53.63787436,-116.1907224
490270,ENTRADA RESOURCES INC.,3,4500.0M,W 592.0M,CARDIUM,989.3M,490270,8,S 618.0M,OIL,10-21-041-05W5,CRUDE,102/12-20-041-05W5/00,ENTRADA HZ 102 WILLGR 12-20-41-5,2018,53.63787436,-116.1907224
490271,PEYTO EXPLORATION & DEVELOPMENT CORP.,3,3800.0M,E 81.8M,CARDIUM,1074M,490271,8,S 250.6M,GAS,13-26-053-21W5,PRODUCTION,100/13-27-053-21W5/00,PEYTO ANSELL 13-27-53-21,2018,53.63787436,-116.1907224
490272,MODERN RESOURCES INC.,3,2653.6M,W 430.0M,CARDIUM,835.5M,490272,8,S 10.6M,OIL,15-29-067-08W6,CRUDE,100/02-29-067-08W6/00,MODERN HZ WAPITI 2-29-67-8,2018,53.63787436,-116.1907224
490273,MODERN RESOURCES INC.,3,2632.4M,W 430.0M,CARDIUM,835.5M,490273,8,S .6M,OIL,15-29-067-08W6,CRUDE,100/15-32-067-08W6/00,MODERN WAPITI 15-32-67-8,2018,53.63787436,-116.1907224
490274,PEYTO EXPLORATION & DEVELOPMENT CORP.,3,3750.0M,E 94.6M,CARDIUM,1074M,490274,8,S 243.4M,GAS,13-26-053-21W5,PRODUCTION,100/09-26-053-21W5/00,PEYTO ANSELL 9-26-53-21,2018,53.63787436,-116.1907224
490275,PEYTO EXPLORATION & DEVELOPMENT CORP.,3,3875.0M,E 90.3M,CARDIUM,1074M,490275,8,S 245.8M,GAS,13-26-053-21W5,PRODUCTION,100/08-26-053-21W5/00,PEYTO ANSELL 8-26-53-21,2018,53.63787436,-116.1907224
490276,PEYTO EXPLORATION & DEVELOPMENT CORP.,3,3550.0M,E 86.1M,CARDIUM,1074M,490276,8,S 248.2M,GAS,13-26-053-21W5,PRODUCTION,102/03-26-053-21W5/00,PEYTO ANSELL 3-26-53-21,2018,53.63787436,-116.1907224
490277,HUSKY OIL OPERATIONS LIMITED,3,4043.0M,E 406.1M,MUSKEG,479.5M,490277,8,N 780.8M,OIL,06-18-108-08W6,CRUDE,104/10-17-108-08W6/00,HUSKY HZ 104 RAINBOWS 10-17-108-8,2018,53.63787436,-116.1907224
490278,PARAMOUNT RESOURCES LTD.,3,4415.0M,E 278.0M,LEDUC,869.9M,490278,8,N 351.9M,GAS,04-06-066-06W6,PRODUCTION,100/03-06-066-06W6/00,PARA WAPITI 3-6-66-6,2018,53.63787436,-116.1907224
490279,HUSKY OIL OPERATIONS LIMITED,3,2033.0M,E 376.1M,MUSKEG,478.9M,490279,8,N 780.8M,OIL,05-18-108-08W6,CRUDE,100/04-18-108-08W6/00,HUSKY DD RAINBOWS 4-18-108-8,2018,53.63787436,-116.1907224
490280,HUSKY OIL OPERATIONS LIMITED,3,2083.0M,E 236.0M,MUSKEG,480.9M,490280,8,S 335.0M,OIL,13-18-108-08W6,CRUDE,100/03-19-108-08W6/00,HUSKY DD RAINBOWS 3-19-108-8,2018,53.63787436,-116.1907224
490281,YANGARRA RESOURCES CORP.,3,4021.6M,W 497.7M,CARDIUM,1041.2M,490281,8,S 470.5M,OIL,10-28-039-08W5,CRUDE,102/16-27-039-08W5/00,YANGARRA FERRIER 16-27-39-8,2018,53.63787436,-116.1907224
490282,VESTA ENERGY LTD.,3,6200.0M,E 417.3M,DUVERNAY,940.5M,490282,8,N 508.8M,OIL,06-30-037-28W4,CRUDE,102/05-06-038-28W4/00,VESTA CYGNET,2018,53.63787436,-116.1907224
490283,TOURMALINE OIL CORP.,3,4700.0M,W 477.1M,MONTNEY,1008.5M,490283,8,S 326.7M,OIL,15-20-077-08W6,CRUDE,100/06-32-077-08W6/00,TOURMALINE HZ PROGRESS 6-32-77-8,2018,53.63787436,-116.1907224
490284,TOURMALINE OIL CORP.,3,4200.0M,W 471.0M,LAKE,1008.1M,490284,8,S 310.2M,OIL,15-20-077-08W6,CRUDE,100/08-17-077-08W6/00,TOURMALINE HZ PROGRESS 8-17-77-8,2018,53.63787436,-116.1907224
490285,TOURMALINE OIL CORP.,3,4200.0M,W 474.1M,LAKE,1008.3M,490285,8,S 318.4M,OIL,15-20-077-08W6,CRUDE,100/03-32-077-08W6/00,TOURMALINE HZ PROGRESS 3-32-77-8,2018,53.63787436,-116.1907224
490286,HAMMERHEAD RESOURCES INC.,3,5475.0M,E 288.0M,MONTNEY,981M,490286,8,N 698.2M,OIL,05-20-063-01W6,CRUDE,100/04-32-063-01W6/00,HHR HZ LATORNLL 4-32-63-1,2018,53.63787436,-116.1907224
490287,HAMMERHEAD RESOURCES INC.,3,1946.0M,E 24.4M,CADOTTE,735.2M,490287,8,S 142.9M,WATER,13-31-067-03W6,INJECTION,100/06-06-068-03W6/00,HHR ELM 6-6-68-3,2018,53.63787436,-116.1907224
490288,HAMMERHEAD RESOURCES INC.,3,1888.0M,E 32.1M,CADOTTE,735.2M,490288,8,S 150.7M,WATER,13-31-067-03W6,INJECTION,100/11-31-067-03W6/00,HHR ELM 11-31-67-3,2018,53.63787436,-116.1907224
490289,VELVET ENERGY LTD.,3,2855.0M,E 609.1M,BELLOY,715.7M,490289,8,S 561.1M,OIL,11-02-068-03W6,CRUDE,100/01-02-068-03W6/00,VELVET ELM 1-2-68-3,2018,53.63787436,-116.1907224
490290,PEYTO EXPLORATION & DEVELOPMENT CORP.,3,3950.0M,E 10.0M,CARDIUM,1037.6M,490290,8,S 314.2M,GAS,13-13-053-21W5,PRODUCTION,100/08-13-053-21W5/00,PEYTO ANSELL 8-13-53-21,2018,53.63787436,-116.1907224
490291,SUNCOR ENERGY INC.,3,196.0M,104.6M W,MCMURRAY,389.9M,490291,8,102/01-24-091-09W4/00 N,NONE,01-24-091-09W4,OBSERVATION,102/01-24-091-09W4/00,SUNCOR ML18-ES404-MR1-PW 1-24-91-9,2018,53.63787436,-116.1907224
490292,SHELL CANADA LIMITED,3,6590.0M,E 5.7M,DUVERNAY,762.3M,490292,8,S 310.0M,GAS,13-04-065-21W5,PRODUCTION,100/04-34-064-21W5/00,SCL HZ FC249F TONY CKN 4-34-64-21,2018,53.63787436,-116.1907224
490293,PEYTO EXPLORATION & DEVELOPMENT CORP.,3,3850.0M,E 10.0M,CARDIUM,1037.5M,490293,8,S 319.1M,GAS,13-13-053-21W5,PRODUCTION,100/05-23-053-21W5/00,PEYTO ANSELL 5-23-53-21,2018,53.63787436,-116.1907224
490294,PARAMOUNT RESOURCES LTD.,3,3630.0M,E 64.1M,MONTNEY,799M,490294,8,N 599.3M,OIL,05-03-064-18W5,CRUDE,103/05-04-064-18W5/00,PARA 103 HZ KAYBOB 5-4-64-18,2018,53.63787436,-116.1907224
490295,VELVET ENERGY LTD.,3,5250.0M,E 133.5M,MONTNEY,708M,490295,8,S 479.4M,OIL,12-01-068-03W6,CRUDE,100/09-10-068-03W6/00,VELVET HZ ELM 9-10-68-3,2018,53.63787436,-116.1907224
490296,SEVEN GENERATIONS ENERGY LTD.,3,6300.0M,E 190.9M,MONTNEY,980.9M,490296,8,N 580.0M,GAS,05-02-063-05W6,PRODUCTION,100/06-09-063-05W6/00,7GEN HZ KAKWA 6-9-63-5,2018,53.63787436,-116.1907224
490297,NORTH 40 RESOURCES LTD.,3,2445.0M,424.0M W,GLAUCONITIC,714.8M,490297,8,102/09-10-022-14W4/00 S,OIL,09-09-022-14W4,CRUDE,102/09-10-022-14W4/00,NORTH 40 VERGER,2018,53.63787436,-116.1907224
490298,TAQA NORTH LTD.,3,2809.0M,E 160.5M,RIVER,954.3M,490298,8,S 89.9M,OIL,13-08-043-04W5,CRUDE,103/13-17-043-04W5/00,TQN HZ PEMBINA 13-17-43-4,2018,53.63787436,-116.1907224
