,COMP,DAY,DEPTH,EAST,FIELD,GL,LIC,MONTH,NORTH,PROD,SURF_LOC,TYPE,UWI,WELL,YEAR,LATT,LONGT
0489576,BAYTEX ENERGY LTD.,14,2100.0M,210.0M W,SPARKY,604.6M,0489576,06,108/16-33-062-09W4/00 S,BITUMEN,16-28-062-09W4,CRUDE,108/16-33-062-09W4/00,BAYTEX 16D2 MANN LK 16-33-62-9,2018,54.3930325988001,-111.2809911726
0489577,DEVON CANADA CORPORATION,14,1929.0M,734.8M W,SPARKY,566.4M,0489577,06,102/08-26-063-07W4/00 N,BITUMEN,08-25-063-07W4,CRUDE,102/08-26-063-07W4/00,DEVON 8D HZ WOLF LK 8-26-63-7,2018,54.4728108946668,-110.9163374
0489578,DEVON CANADA CORPORATION,14,1543.0M,754.8M W,SPARKY,566.5M,0489578,06,100/12-25-063-07W4/00 N,BITUMEN,08-25-063-07W4,CRUDE,100/12-25-063-07W4/00,DEVON 12C HZ WOLF LK 12-25-63-7,2018,54.4728108946668,-110.9163374
0191565,CANADIAN NATURAL RESOURCES LIMITED,15,585.0M,69.1M W,CUMMINGS,625.5M,0191565,06,100/15-03-055-05W4/02 S,BITUMEN,15-03-055-05W4,CRUDE,100/15-03-055-05W4/02,CNRL RE 15C LNDBRGH,2018,53.7239365886,-110.6513656286
0489579,ANEGADA OIL CORP.,15,3400.0M,W 72.8M,LAKE,747.8M,0489579,06,S 399.0M,OIL,16-01-074-08W6,CRUDE,100/14-02-074-08W6/00,ANEGADA HZ 14D WEMBLEY 14-2-74-8,2018,55.383636372,-119.0797328732
0489580,ANEGADA OIL CORP.,15,3400.0M,W 72.8M,LAKE,747.6M,0489580,06,S 409.0M,OIL,09-01-074-08W6,CRUDE,100/10-02-074-08W6/00,ANEGADA HZ 10D WEMBLEY 10-2-74-8,2018,55.383636372,-119.0797328732
0489581,ANEGADA OIL CORP.,15,3400.0M,W 72.8M,LAKE,747.2M,0489581,06,S 449.0M,OIL,09-01-074-08W6,CRUDE,100/16-06-074-07W6/00,ANEGADA HZ 16D LA GLACE 16-6-74-7,2018,55.383636372,-119.0797328732
0489582,ANEGADA OIL CORP.,15,3400.0M,W 72.8M,LAKE,747.1M,0489582,06,S 459.0M,OIL,09-01-074-08W6,CRUDE,100/09-06-074-07W6/00,ANEGADA HZ 9D LA GLACE 9-6-74-7,2018,55.383636372,-119.0797328732
0489583,CENOVUS FCCL LTD.,15,542.0M,40.9M W,MCMURRAY,578.9M,0489583,06,1F1/01-01-077-04W4/00 N,WATER,01-01-077-04W4,PRODUCTION,1F1/01-01-077-04W4/00,CVE FCCL 1-1 2B1 HARDY 1-1-77-4,2018,55.636959189,-110.474119639
0489584,WHITECAP RESOURCES INC.,15,4858.0M,E 285.6M,CARDIUM,1012.8M,0489584,06,S 470.9M,OIL,12-28-038-07W5,CRUDE,102/04-21-038-07W5/00,WHITECAP FERRIER 4-21-38-7,2018,52.2987766454001,-114.9442541272
