,COMP,DAY,DEPTH,EAST,FIELD,GL,LIC,MONTH,NORTH,PROD,SURF_LOC,TYPE,UWI,WELL,YEAR,LATT,LONGT
0487966,KARVE ENERGY INC.,01,1948.0M,325.0M W,VIKING,707.1M,0487966,02,100/10-07-035-04W4/00 S,OIL,16-12-035-05W4,CRUDE,100/10-07-035-04W4/00,KARVE HZ PROVOST 10-7-35-4,2018,51.9921301880001,-110.578963739
0487967,KARVE ENERGY INC.,01,1975.0M,325.0M W,VIKING,707.2M,0487967,02,102/15-07-035-04W4/00 S,OIL,16-12-035-05W4,CRUDE,102/15-07-035-04W4/00,KARVE 102 HZ PROVOST 15-7-35-4,2018,51.9921301880001,-110.578963739
0487968,KARVE ENERGY INC.,01,2034.0M,325.0M W,VIKING,707.2M,0487968,02,102/09-13-035-05W4/00 S,OIL,16-12-035-05W4,CRUDE,102/09-13-035-05W4/00,KARVE HZ PROVOST 9-13-35-5,2018,51.9921301880001,-110.578963739
0487969,KARVE ENERGY INC.,01,2058.0M,325.0M W,VIKING,707.4M,0487969,02,100/09-13-035-05W4/00 S,OIL,16-12-035-05W4,CRUDE,100/09-13-035-05W4/00,KARVE 102 HZ PROVOST 9-13-35-5,2018,51.9921301880001,-110.578963739
0487970,KARVE ENERGY INC.,01,1936.0M,206.6M W,VIKING,724.7M,0487970,02,103/12-21-035-05W4/00 S,OIL,16-21-035-05W4,CRUDE,103/12-21-035-05W4/00,KARVE 103 HZ PROVOST 12-21-35-5,2018,52.0205955586001,-110.6502843134
0487971,KARVE ENERGY INC.,01,1786.0M,191.6M W,VIKING,724.7M,0487971,02,102/13-21-035-05W4/00 S,OIL,16-21-035-05W4,CRUDE,102/13-21-035-05W4/00,KARVE 102 HZ PROVOST 13-21-35-5,2018,52.0205955586001,-110.6502843134
0487972,CANADIAN NATURAL RESOURCES LIMITED,01,1019.0M,704.7M W,DINA,620.3M,0487972,02,100/04-25-055-07W4/00 N,BITUMEN,07-25-055-07W4,CRUDE,100/04-25-055-07W4/00,CNRL 4D ST. PAUL,2018,53.7748426982001,-110.8986119914
0487973,CANADIAN NATURAL RESOURCES LIMITED,01,899.0M,720.2M W,DINA,620.3M,0487973,02,100/05-25-055-07W4/00 N,BITUMEN,07-25-055-07W4,CRUDE,100/05-25-055-07W4/00,CNRL 5D ST. PAUL,2018,53.7748426982001,-110.8986119914
0487974,DEVON CANADA CORPORATION,01,1491.0M,400.3M W,COLONY,570.3M,0487974,02,102/13-26-063-05W4/00 N,BITUMEN,02-27-063-05W4,CRUDE,102/13-26-063-05W4/00,DEVON 13C HZ WOLF LK 13-26-63-5,2018,54.473020977,-110.663887238
0487975,CANADIAN NATURAL RESOURCES LIMITED,01,622.0M,735.7M W,DINA,620.3M,0487975,02,102/06-25-055-07W4/00 N,BITUMEN,07-25-055-07W4,CRUDE,102/06-25-055-07W4/00,CNRL 6D ST. PAUL,2018,53.7748426982001,-110.8986119914
0487976,TOURMALINE OIL CORP.,01,4934.0M,W 547.6M,RIVER,1081.4M,0487976,02,S 162.7M,GAS,15-07-050-20W5,PRODUCTION,100/02-19-050-20W5/00,TOURMALINE HZ ANSELL 2-19-50-20,2018,53.3036146390001,-116.9048459616
0487977,TOURMALINE OIL CORP.,01,4799.0M,W 528.5M,WILRICH,1081.5M,0487977,02,S 178.0M,GAS,15-07-050-20W5,PRODUCTION,100/03-08-050-20W5/00,TOURMALINE HZ ANSELL 3-8-50-20,2018,53.3036146390001,-116.9048459616
0487978,TOURMALINE OIL CORP.,01,5154.0M,W 536.1M,WILRICH,1081.3M,0487978,02,S 171.9M,GAS,15-07-050-20W5,PRODUCTION,100/13-18-050-20W5/00,TOURMALINE HZ ANSELL 13-18-50-20,2018,53.3036146390001,-116.9048459616
0487979,TOURMALINE OIL CORP.,01,4914.5M,W 532.3M,WILRICH,1081.5M,0487979,02,S 175.0M,GAS,15-07-050-20W5,PRODUCTION,100/14-18-050-20W5/00,TOURMALINE HZ ANSELL 14-18-50-20,2018,53.3036146390001,-116.9048459616
0487980,TOURMALINE OIL CORP.,01,4878.0M,W 543.8M,RIVER,1081.3M,0487980,02,S 165.8M,GAS,15-07-050-20W5,PRODUCTION,104/13-06-050-20W5/00,TOURMALINE 02HZ MINEHEAD 13-6-50-20,2018,53.3036146390001,-116.9048459616
0487981,NEWALTA CORPORATION,02,4360.0M,W 440.6M,LEDUC,756.5M,0487981,02,S 610.9M,WASTE,10-09-067-05W6,INJECTION,100/08-17-067-05W6/00,NEWALTA ELM 8-17-67-5,2018,54.7872848360001,-118.689513736
0487982,WEST LAKE ENERGY CORP.,02,1870.0M,296.4M W,DINA,683.2M,0487982,02,105/12-29-037-02W4/00 N,OIL,02-32-037-02W4,CRUDE,105/12-29-037-02W4/00,WLEC HZ 10D12 PROVOST 12-29-37-2,2018,52.2172306506,-110.2455163626
0487983,CANADIAN NATURAL RESOURCES LIMITED,02,675.0M,545.5M W,MCMURRAY,668.1M,0487983,02,102/09-04-056-01W4/00 S,BITUMEN,09-04-056-01W4,CRUDE,102/09-04-056-01W4/00,CNRL 9A FROG LK 9-4-56-1,2018,53.8111643934,-110.0821854524
0487984,CANADIAN NATURAL RESOURCES LIMITED,02,888.0M,557.5M W,MCMURRAY,668.1M,0487984,02,100/11-03-056-01W4/00 S,BITUMEN,09-04-056-01W4,CRUDE,100/11-03-056-01W4/00,CNRL 11C FROG LK 11-3-56-1,2018,53.8111643934,-110.0821854524
0487985,CANADIAN NATURAL RESOURCES LIMITED,02,675.0M,569.5M W,MCMURRAY,668.1M,0487985,02,100/12-03-056-01W4/00 S,BITUMEN,09-04-056-01W4,CRUDE,100/12-03-056-01W4/00,CNRL 12C FROG LK 12-3-56-1,2018,53.8111643934,-110.0821854524
0487986,CANADIAN NATURAL RESOURCES LIMITED,02,867.0M,318.7M E,DINA,638.6M,0487986,02,102/13-09-055-05W4/00 N,BITUMEN,04-16-055-05W4,CRUDE,102/13-09-055-05W4/00,CNRL 13B LNDBRGH,2018,53.7458158648001,-110.6883336138
0487987,CANADIAN NATURAL RESOURCES LIMITED,02,916.0M,317.7M E,DINA,638.6M,0487987,02,102/14-09-055-05W4/00 N,BITUMEN,04-16-055-05W4,CRUDE,102/14-09-055-05W4/00,CNRL 14B LNDBRGH,2018,53.7458158648001,-110.6883336138
0487988,CENOVUS FCCL LTD.,02,1470.0M,650.0M E,MCMURRAY,667.8M,0487988,02,112/13-16-070-04W4/00 S,BITUMEN,12-21-070-04W4,CRUDE,112/13-16-070-04W4/00,CVE FCCL W01P07-1 FISHER 13-16-70-4,2018,55.0764879190001,-110.554666611
0487989,PEYTO EXPLORATION & DEVELOPMENT CORP.,05,4000.0M,E 99.5M,CARDIUM,1093.1M,0487989,02,S 16.1M,GAS,13-16-055-22W5,PRODUCTION,100/14-20-055-22W5/00,PEYTO SUNDANCE 14-20-55-22,2018,53.7542446246001,-117.212059245
0487990,TOURMALINE OIL CORP.,05,5068.0M,W 539.9M,RIVER,1081.4M,0487990,02,S 168.8M,GAS,15-07-050-20W5,PRODUCTION,102/13-18-050-20W5/00,TOURMALINE 102 HZ ANSELL 13-18-50-20,2018,53.3036146390001,-116.9048459616
0487991,REPSOL OIL & GAS CANADA INC.,05,6475.0M,W 112.1M,LAKE,1012.7M,0487991,02,S 345.5M,GAS,16-31-037-06W5,PRODUCTION,100/05-28-037-06W5/00,ROGCI HZ GARR 5-28-37-6,2018,52.2259246290001,-114.8370682054
0487992,TORXEN RESOURCES LTD.,05,1109.0M,441.0M E,QUARTZ,727.2M,0487992,02,102/13-24-020-13W4/00 S,OIL,12-24-020-13W4,CRUDE,102/13-24-020-13W4/00,TORXEN PRIN,2018,50.7116837092001,-111.6802138988
0487993,NEP CANADA ULC,05,3200.0M,E 429.6M,NISKU,743.4M,0487993,02,S 80.0M,OIL,14-11-049-25W4,CRUDE,100/13-14-049-25W4/00,NEP HZ LEDUC-WB 13-14-49-25,2018,53.2163360896,-113.5518506416
0487994,HALO EXPLORATION LTD.,05,3610.0M,E 514.6M,MONTNEY,730M,0487994,02,N 314.2M,OIL,03-22-065-22W5,CRUDE,100/13-16-065-22W5/00,HALO HZ MCKINLEY 13-16-65-22,2018,54.6347032632,-117.2424936732
0487995,XTO ENERGY CANADA ULC,05,6100.0M,E 143.0M,DUVERNAY,987.2M,0487995,02,N 487.3M,GAS,05-01-061-20W5,PRODUCTION,100/03-31-060-19W5/00,XTO C07 KAYBOBS 3-31-60-19,2018,54.2417852390001,-116.8663404
0487996,BLACKPEARL RESOURCES INC.,05,450.0M,175.0M W,GRAND,597.9M,0487996,02,1AA/16-09-076-18W4/00 S,BITUMEN,16-09-076-18W4,CRUDE,1AA/16-09-076-18W4/00,BLACKPEARL PORTAGE 16-9-76-18,2018,55.5713799514001,-112.725380593
0487997,BLACKPEARL RESOURCES INC.,05,450.0M,753.9M W,GRAND,608.5M,0487997,02,1AA/07-01-076-18W4/00 N,BITUMEN,07-01-076-18W4,CRUDE,1AA/07-01-076-18W4/00,BLACKPEARL PORTAGE 7-1-76-18,2018,55.5494740553334,-112.647313855167
0487998,CANADIAN NATURAL RESOURCES LIMITED,05,852.0M,411.2M E,DINA,646.9M,0487998,02,100/09-10-065-06W4/00 S,BITUMEN,12-11-065-06W4,CRUDE,100/09-10-065-06W4/00,CNRL 9A WOLF LK 9-10-65-6,2018,54.611112236,-110.802239418
0487999,CANADIAN NATURAL RESOURCES LIMITED,05,806.0M,396.2M E,DINA,646.9M,0487999,02,100/16-10-065-06W4/00 S,BITUMEN,13-11-065-06W4,CRUDE,100/16-10-065-06W4/00,CNRL 16A WOLF LK 16-10-65-6,2018,54.611112236,-110.802239418
0488000,CANADIAN NATURAL RESOURCES LIMITED,05,661.0M,351.9M E,DINA,646.9M,0488000,02,103/12-11-065-06W4/00 S,BITUMEN,14-11-065-06W4,CRUDE,103/12-11-065-06W4/00,CNRL 12A WOLF LK 12-11-65-6,2018,54.611112236,-110.802239418
0488001,CANADIAN NATURAL RESOURCES LIMITED,05,606.0M,366.4M E,DINA,646.9M,0488001,02,100/13-11-065-06W4/00 S,BITUMEN,14-11-065-06W4,CRUDE,100/13-11-065-06W4/00,CNRL 13D WOLF LK 13-11-65-6,2018,54.611112236,-110.802239418
0488002,CANADIAN NATURAL RESOURCES LIMITED,05,675.0M,437.8M E,DINA,646.9M,0488002,02,100/14-11-065-06W4/00 S,BITUMEN,11-11-065-06W4,CRUDE,100/14-11-065-06W4/00,CNRL 14A WOLF LK 14-11-65-6,2018,54.611112236,-110.802239418
0488003,CANADIAN NATURAL RESOURCES LIMITED,05,940.0M,426.6M E,DINA,646.9M,0488003,02,102/03-14-065-06W4/00 S,BITUMEN,11-11-065-06W4,CRUDE,102/03-14-065-06W4/00,CNRL 3D WOLF LK 3-14-65-6,2018,54.611112236,-110.802239418
0488004,CANADIAN NATURAL RESOURCES LIMITED,05,1094.0M,381.3M E,DINA,646.9M,0488004,02,100/01-15-065-06W4/00 S,BITUMEN,13-11-065-06W4,CRUDE,100/01-15-065-06W4/00,CNRL 1B WOLF LK 1-15-65-6,2018,54.611112236,-110.802239418
0488005,FORT HILLS ENERGY CORPORATION,05,155.0M,287.2M E,MCMURRAY,328.7M,0488005,02,103/04-33-096-10W4/00 N,NONE,04-33-096-10W4,OBSERVATION,103/04-33-096-10W4/00,FHEC 18-GT218-MR1 TRUEN 4-33-96-10,2018,57.3677240594,-111.5664386212
0488006,ENCANA CORPORATION,05,6357.0M,W 630.4M,MONTNEY,775.9M,0488006,02,S 698.7M,GAS,10-25-071-09W6,PRODUCTION,100/03-20-071-08W6/00,ECA HZ A WEMBLEY 3-20-71-8,2018,55.1800567566001,-119.2335229052
0488007,ENCANA CORPORATION,05,6304.0M,W 630.4M,MONTNEY,776M,0488007,02,S 688.7M,GAS,10-25-071-09W6,PRODUCTION,102/03-20-071-08W6/00,ECA HZ B WEMBLEY 3-20-71-8,2018,55.1800567566001,-119.2335229052
0488008,ENCANA CORPORATION,05,6336.0M,W 630.4M,MONTNEY,776M,0488008,02,S 678.7M,GAS,10-25-071-09W6,PRODUCTION,103/03-20-071-08W6/00,ECA HZ C WEMBLEY 3-20-71-8,2018,55.1800567566001,-119.2335229052
0488009,ENCANA CORPORATION,05,6262.0M,W 630.4M,MONTNEY,776.1M,0488009,02,S 668.7M,GAS,10-25-071-09W6,PRODUCTION,104/03-20-071-08W6/00,ECA HZ D WEMBLEY 3-20-71-8,2018,55.1800567566001,-119.2335229052
0488010,ENCANA CORPORATION,05,6309.0M,W 700.4M,MONTNEY,775.9M,0488010,02,S 671.6M,GAS,10-25-071-09W6,PRODUCTION,100/06-20-071-08W6/00,ECA HZ A WEMBLEY 6-20-71-8,2018,55.1800567566001,-119.2335229052
0488011,ENCANA CORPORATION,05,6250.0M,W 700.4M,MONTNEY,776M,0488011,02,S 661.6M,GAS,10-25-071-09W6,PRODUCTION,102/06-20-071-08W6/00,ECA HZ B WEMBLEY 6-20-71-8,2018,55.1800567566001,-119.2335229052
0488012,ENCANA CORPORATION,05,6175.0M,W 700.4M,MONTNEY,776M,0488012,02,S 651.6M,GAS,10-25-071-09W6,PRODUCTION,103/06-20-071-08W6/00,ECA HZ C WEMBLEY 6-20-71-8,2018,55.1800567566001,-119.2335229052
0488013,ENCANA CORPORATION,05,6192.0M,W 700.4M,MONTNEY,776M,0488013,02,S 641.6M,GAS,10-25-071-09W6,PRODUCTION,104/06-20-071-08W6/00,ECA HZ D WEMBLEY 6-20-71-8,2018,55.1800567566001,-119.2335229052
0488014,WEST LAKE ENERGY CORP.,06,1488.0M,508.8M W,CUMMINGS,666M,0488014,02,103/05-04-040-03W4/00 S,OIL,10-05-040-03W4,CRUDE,103/05-04-040-03W4/00,WLEC HZ 3B5 PROVOST,2018,52.4136307566,-110.391370173
0488015,SEVEN GENERATIONS ENERGY LTD.,06,4400.0M,W 310.9M,IRETON,886.6M,0488015,02,S 587.2M,WATER,09-10-064-04W6,INJECTION,103/06-15-064-04W6/00,7GEN 103 KARR 6-15-64-4,2018,54.5255486160001,-118.5063642344
0488016,CHEVRON CANADA LIMITED,06,6800.0M,W 1609.2M,DUVERNAY,843M,0488016,02,S 15.1M,GAS,13-17-062-20W5,PRODUCTION,100/11-25-062-21W5/00,CHEVRON HZ KAYBOBS 11-25-62-21,2018,54.3653785134,-116.9663296978
0488017,CHEVRON CANADA LIMITED,06,7100.0M,W 1609.2M,DUVERNAY,843.2M,0488017,02,S 22.4M,GAS,13-17-062-20W5,PRODUCTION,102/11-25-062-21W5/00,CHEVRON 102 HZ KAYBOBS 11-25-62-21,2018,54.3653785134,-116.9663296978
0488018,CHEVRON CANADA LIMITED,06,7100.0M,W 1609.2M,DUVERNAY,843.1M,0488018,02,S 28.4M,GAS,13-17-062-20W5,PRODUCTION,102/05-25-062-21W5/00,CHEVRON HZ KAYBOBS 5-25-62-21,2018,54.3653785134,-116.9663296978
0488019,CHEVRON CANADA LIMITED,06,7100.0M,W 1609.2M,DUVERNAY,843.1M,0488019,02,S 29.7M,GAS,13-17-062-20W5,PRODUCTION,100/05-25-062-21W5/00,CHEVRON 102 HZ KAYBOBS 5-25-62-21,2018,54.3653785134,-116.9663296978
0488020,CHEVRON CANADA LIMITED,06,6500.0M,W 1609.2M,DUVERNAY,843.2M,0488020,02,S .4M,GAS,13-17-062-20W5,PRODUCTION,100/15-25-062-21W5/00,CHEVRON HZ KAYBOBS 15-25-62-21,2018,54.3653785134,-116.9663296978
0488021,CHEVRON CANADA LIMITED,06,6600.0M,W 1609.2M,DUVERNAY,843.3M,0488021,02,S 7.7M,GAS,13-17-062-20W5,PRODUCTION,102/15-25-062-21W5/00,CHEVRON 102 HZ KAYBOBS 15-25-62-21,2018,54.3653785134,-116.9663296978
0488022,BLACKSPUR OIL CORP.,06,3000.0M,248.0M E,SUNBURST,776.5M,0488022,02,100/04-20-020-16W4/00 N,OIL,04-21-020-16W4,CRUDE,100/04-20-020-16W4/00,BLACKSPUR HZ COUNTESS,2018,50.7045176386001,-112.1650790942
0488023,CANADIAN NATURAL RESOURCES LIMITED,06,6200.0M,E 99.0M,MONTNEY,874.7M,0488023,02,S 389.5M,OIL,13-01-072-09W6,CRUDE,100/13-03-072-09W6/00,CNRL HZ WEMBLEY 13-3-72-9,2018,55.2091623506001,-119.2461832576
0488024,CANADIAN NATURAL RESOURCES LIMITED,06,6150.0M,E 99.0M,MONTNEY,874.9M,0488024,02,S 404.5M,OIL,12-01-072-09W6,CRUDE,100/12-03-072-09W6/00,CNRL HZ 102 WEMBLEY 12-3-72-9,2018,55.2091623506001,-119.2461832576
0488025,CANADIAN NATURAL RESOURCES LIMITED,06,6200.0M,E 99.0M,MONTNEY,874.6M,0488025,02,S 419.5M,OIL,12-01-072-09W6,CRUDE,102/12-03-072-09W6/00,CNRL HZ WEMBLEY 12-3-72-9,2018,55.2091623506001,-119.2461832576
0488026,XTO ENERGY CANADA ULC,07,6500.0M,E 136.9M,DUVERNAY,987.3M,0488026,02,N 447.8M,GAS,05-01-061-20W5,PRODUCTION,102/08-26-060-20W5/00,XTO C11 KAYBOBS 8-26-60-20,2018,54.2417852390001,-116.8663404
0488027,SHELL CANADA LIMITED,07,5307.0M,E 696.3M,DUVERNAY,832.3M,0488027,02,N 613.4M,GAS,06-36-062-20W5,PRODUCTION,100/12-35-062-20W5/00,SCL HZ FC6B KAYBOBS 12-35-62-20,2018,54.401695245,-116.8663435314
0488028,SHELL CANADA LIMITED,07,5766.0M,E 706.1M,DUVERNAY,832.6M,0488028,02,N 613.7M,GAS,06-36-062-20W5,PRODUCTION,100/05-35-062-20W5/00,SCL HZ FC6C KAYBOBS 5-35-62-20,2018,54.401695245,-116.8663435314
0488029,TOURMALINE OIL CORP.,07,4300.0M,E 409.5M,MONTNEY,728.6M,0488029,02,S 188.6M,OIL,14-28-078-08W6,CRUDE,100/05-21-078-08W6/00,TOURMALINE HZ VALHALLA 5-21-78-8,2018,55.7908259958001,-119.1793758586
0488030,TOURMALINE OIL CORP.,07,3300.0M,E 736.7M,LAKE,684.7M,0488030,02,S 553.8M,OIL,11-34-082-08W6,CRUDE,100/14-26-082-08W6/00,TOURMALINE HZ MULLIGAN 14-26-82-8,2018,56.1547046356001,-119.1647953828
0488031,RISING STAR RESOURCES LTD.,07,3100.0M,W 435.3M,LAKE,638.6M,0488031,02,N 754.6M,OIL,07-09-079-07W6,CRUDE,100/09-10-079-07W6/00,R S R MIRAGE 9-10-79-7,2018,55.8274477898001,-119.0210895142
0488032,TOURMALINE OIL CORP.,07,3300.0M,E 730.5M,LAKE,684.7M,0488032,02,S 560.0M,OIL,11-34-082-08W6,CRUDE,100/11-26-082-08W6/00,TOURMALINE HZ MULLIGAN 11-26-82-8,2018,56.1547046356001,-119.1647953828
0488033,TOURMALINE OIL CORP.,08,3300.0M,E 724.3M,LAKE,684.7M,0488033,02,S 566.2M,OIL,11-34-082-08W6,CRUDE,100/09-04-083-08W6/00,TOURMALINE HZ CECIL 9-4-83-8,2018,56.1547046356001,-119.1647953828
0488034,TOURMALINE OIL CORP.,08,3300.0M,E 718.1M,LAKE,684.6M,0488034,02,S 572.4M,OIL,11-34-082-08W6,CRUDE,100/08-04-083-08W6/00,TOURMALINE HZ CECIL 8-4-83-8,2018,56.1547046356001,-119.1647953828
0488035,NEP CANADA ULC,08,3600.0M,W 651.2M,NISKU,730.1M,0488035,02,S 85.0M,OIL,15-08-049-25W4,CRUDE,102/16-09-049-25W4/00,NEP 102 HZ LEDUC-WB,2018,53.215581708,-113.6129978008
0488036,HUSKY OIL OPERATIONS LIMITED,08,5056.0M,E 271.3M,WILRICH,1159.4M,0488036,02,S 87.9M,GAS,13-09-048-19W5,PRODUCTION,100/06-17-048-19W5/00,HUSKY HZ BASING 6-17-48-19,2018,53.1289949142001,-116.7218920342
