,COMP,DAY,DEPTH,EAST,FIELD,GL,LIC,MONTH,NORTH,PROD,SURF_LOC,TYPE,UWI,WELL,YEAR,LATT,LONGT
0490283,TOURMALINE OIL CORP.,03,4700.0M,W 477.1M,MONTNEY,1008.5M,0490283,08,S 326.7M,OIL,15-20-077-08W6,CRUDE,100/06-32-077-08W6/00,TOURMALINE HZ PROGRESS 6-32-77-8,2018,55.6889323276001,-119.192470337
0490284,TOURMALINE OIL CORP.,03,4200.0M,W 471.0M,LAKE,1008.1M,0490284,08,S 310.2M,OIL,15-20-077-08W6,CRUDE,100/08-17-077-08W6/00,TOURMALINE HZ PROGRESS 8-17-77-8,2018,55.6889323276001,-119.192470337
0490285,TOURMALINE OIL CORP.,03,4200.0M,W 474.1M,LAKE,1008.3M,0490285,08,S 318.4M,OIL,15-20-077-08W6,CRUDE,100/03-32-077-08W6/00,TOURMALINE HZ PROGRESS 3-32-77-8,2018,55.6889323276001,-119.192470337
0490286,HAMMERHEAD RESOURCES INC.,03,5475.0M,E 288.0M,MONTNEY,981M,0490286,08,N 698.2M,OIL,05-20-063-01W6,CRUDE,100/04-32-063-01W6/00,HHR HZ LATORNLL 4-32-63-1,2018,54.4601117488001,-118.1160305644
0490287,HAMMERHEAD RESOURCES INC.,03,1946.0M,E 24.4M,CADOTTE,735.2M,0490287,08,S 142.9M,WATER,13-31-067-03W6,INJECTION,100/06-06-068-03W6/00,HHR ELM 6-6-68-3,2018,54.8454542114001,-118.4477666484
0490288,HAMMERHEAD RESOURCES INC.,03,1888.0M,E 32.1M,CADOTTE,735.2M,0490288,08,S 150.7M,WATER,13-31-067-03W6,INJECTION,100/11-31-067-03W6/00,HHR ELM 11-31-67-3,2018,54.8454542114001,-118.4477666484
0490289,VELVET ENERGY LTD.,03,2855.0M,E 609.1M,BELLOY,715.7M,0490289,08,S 561.1M,OIL,11-02-068-03W6,CRUDE,100/01-02-068-03W6/00,VELVET ELM 1-2-68-3,2018,54.8601014984001,-118.3460381394
0490290,PEYTO EXPLORATION & DEVELOPMENT CORP.,03,3950.0M,E 10.0M,CARDIUM,1037.6M,0490290,08,S 314.2M,GAS,13-13-053-21W5,PRODUCTION,100/08-13-053-21W5/00,PEYTO ANSELL 8-13-53-21,2018,53.5797281618,-116.9642522892
0490291,SUNCOR ENERGY INC.,03,196.0M,104.6M W,MCMURRAY,389.9M,0490291,08,102/01-24-091-09W4/00 N,NONE,01-24-091-09W4,OBSERVATION,102/01-24-091-09W4/00,SUNCOR ML18-ES404-MR1-PW 1-24-91-9,2018,56.9023256942,-111.2960890862
0490292,SHELL CANADA LIMITED,03,6590.0M,E 5.7M,DUVERNAY,762.3M,0490292,08,S 310.0M,GAS,13-04-065-21W5,PRODUCTION,100/04-34-064-21W5/00,SCL HZ FC249F TONY CKN 4-34-64-21,2018,54.5983805458001,-117.116471595
0490293,PEYTO EXPLORATION & DEVELOPMENT CORP.,03,3850.0M,E 10.0M,CARDIUM,1037.5M,0490293,08,S 319.1M,GAS,13-13-053-21W5,PRODUCTION,100/05-23-053-21W5/00,PEYTO ANSELL 5-23-53-21,2018,53.5797281618,-116.9642522892
0490294,PARAMOUNT RESOURCES LTD.,03,3630.0M,E 64.1M,MONTNEY,799M,0490294,08,N 599.3M,OIL,05-03-064-18W5,CRUDE,103/05-04-064-18W5/00,PARA 103 HZ KAYBOB 5-4-64-18,2018,54.5039181664001,-116.6375178416
0490295,VELVET ENERGY LTD.,03,5250.0M,E 133.5M,MONTNEY,708M,0490295,08,S 479.4M,OIL,12-01-068-03W6,CRUDE,100/09-10-068-03W6/00,VELVET HZ ELM 9-10-68-3,2018,54.8600982170001,-118.3206074658
0490296,SEVEN GENERATIONS ENERGY LTD.,03,6300.0M,E 190.9M,MONTNEY,980.9M,0490296,08,N 580.0M,GAS,05-02-063-05W6,PRODUCTION,100/06-09-063-05W6/00,7GEN HZ KAKWA 6-9-63-5,2018,54.4162067591668,-118.644456649167
0490297,NORTH 40 RESOURCES LTD.,03,2445.0M,424.0M W,GLAUCONITIC,714.8M,0490297,08,102/09-10-022-14W4/00 S,OIL,09-09-022-14W4,CRUDE,102/09-10-022-14W4/00,NORTH 40 VERGER,2018,50.8572519652001,-111.8765897714
0490298,TAQA NORTH LTD.,03,2809.0M,E 160.5M,RIVER,954.3M,0490298,08,S 89.9M,OIL,13-08-043-04W5,CRUDE,103/13-17-043-04W5/00,TQN HZ PEMBINA 13-17-43-4,2018,52.692477694,-114.5476650876
0490299,NORTH 40 RESOURCES LTD.,03,2688.0M,45.0M W,QUARTZ,793.9M,0490299,08,102/16-16-028-19W4/00 N,OIL,01-16-028-19W4,CRUDE,102/16-16-028-19W4/00,NORTH 40 HZ WAYNE,2018,51.3885858556001,-112.609171664
0490300,ATHABASCA OIL CORPORATION,03,6900.0M,E 359.7M,MONTNEY,1084M,0490300,08,S 492.7M,GAS,12-24-060-24W5,PRODUCTION,105/04-17-060-23W5/00,ATH 102 HZ PLACID 4-17-60-23,2018,54.2052734520001,-117.466146375
0490301,PARAMOUNT RESOURCES LTD.,03,6000.0M,W 624.9M,DUVERNAY,848.3M,0490301,08,N 325.0M,GAS,02-28-062-20W5,PRODUCTION,104/15-33-062-20W5/00,PARA 104 HZ KAYBOBS 15-33-62-20,2018,54.3872815708001,-116.9289842966
0490302,ATHABASCA OIL CORPORATION,03,5700.0M,E 597.0M,MONTNEY,1103.7M,0490302,08,S 313.9M,GAS,14-22-060-24W5,PRODUCTION,102/14-28-060-24W5/00,ATH HZ PLACID 14-28-60-24,2018,54.2052869078001,-117.5161321422
