,COMP,DAY,DEPTH,EAST,FIELD,GL,LIC,MONTH,NORTH,PROD,SURF_LOC,TYPE,UWI,WELL,YEAR,LATT,LONGT
0488193,SYNCRUDE CANADA LTD.,12,57.0M,597.2M E,MCMURRAY,313.6M,0488193,02,1AA/06-12-093-10W4/00 N,BITUMEN,06-12-093-10W4,CRUDE,1AA/06-12-093-10W4/00,SYNCRUDE ASR18ROCH124L 6-12-93-10,2018,57.0477202108001,-111.4704583046
0488194,SYNCRUDE CANADA LTD.,12,60.1M,592.8M W,MCMURRAY,320.4M,0488194,02,1AC/07-12-093-10W4/00 N,BITUMEN,07-12-093-10W4,CRUDE,1AC/07-12-093-10W4/00,SYNCRUDE ASR18ROCH125L 7-12-93-10,2018,57.0477167396,-111.457208873
0488195,SYNCRUDE CANADA LTD.,12,65.3M,555.4M E,MCMURRAY,328.4M,0488195,02,1AA/05-07-093-09W4/00 N,BITUMEN,05-07-093-09W4,CRUDE,1AA/05-07-093-09W4/00,SYNCRUDE ASR18ROCH126L 5-7-93-9,2018,57.0477192052001,-111.4436292426
0488196,SYNCRUDE CANADA LTD.,12,77.5M,421.6M E,MCMURRAY,336.2M,0488196,02,1AA/06-08-093-09W4/00 N,BITUMEN,06-08-093-09W4,CRUDE,1AA/06-08-093-09W4/00,SYNCRUDE ASR18ROCH128L 6-8-93-9,2018,57.0477264316001,-111.416803558
0488197,SYNCRUDE CANADA LTD.,12,78.9M,378.1M W,MCMURRAY,330.1M,0488197,02,1AA/02-07-093-09W4/00 N,BITUMEN,02-07-093-09W4,CRUDE,1AA/02-07-093-09W4/00,SYNCRUDE ASR18ROCH129L 2-7-93-9,2018,57.0477219058001,-111.4303813496
0488198,SYNCRUDE CANADA LTD.,12,57.0M,133.4M W,MCMURRAY,319.5M,0488198,02,1AA/15-01-093-10W4/00 S,BITUMEN,15-01-093-10W4,CRUDE,1AA/15-01-093-10W4/00,SYNCRUDE ASR18ROCH130L 15-1-93-10,2018,57.0404875830001,-111.4572116718
0488199,SYNCRUDE CANADA LTD.,12,61.9M,129.7M W,MCMURRAY,320.1M,0488199,02,1AA/16-01-093-10W4/00 S,BITUMEN,16-01-093-10W4,CRUDE,1AA/16-01-093-10W4/00,SYNCRUDE ASR18ROCH131L 16-1-93-10,2018,57.0404875830001,-111.4572116718
0488200,SYNCRUDE CANADA LTD.,12,66.0M,167.5M E,MCMURRAY,323.1M,0488200,02,1AA/13-06-093-09W4/00 S,BITUMEN,13-06-093-09W4,CRUDE,1AA/13-06-093-09W4/00,SYNCRUDE ASR18ROCH132L 13-6-93-9,2018,57.0404913318001,-111.4436321406
0488201,SYNCRUDE CANADA LTD.,12,78.0M,52.9M W,MCMURRAY,328.6M,0488201,02,1AA/15-06-093-09W4/00 S,BITUMEN,15-06-093-09W4,CRUDE,1AA/15-06-093-09W4/00,SYNCRUDE ASR18ROCH133L 15-6-93-9,2018,57.0404958862001,-111.4303835944
0488202,SYNCRUDE CANADA LTD.,12,83.6M,118.9M W,MCMURRAY,331.7M,0488202,02,1AA/16-06-093-09W4/00 S,BITUMEN,16-06-093-09W4,CRUDE,1AA/16-06-093-09W4/00,SYNCRUDE ASR18ROCH134L 16-6-93-9,2018,57.0404958862001,-111.4303835944
0488203,SYNCRUDE CANADA LTD.,12,75.0M,113.3M E,MCMURRAY,334.6M,0488203,02,1AA/14-05-093-09W4/00 S,BITUMEN,14-05-093-09W4,CRUDE,1AA/14-05-093-09W4/00,SYNCRUDE ASR18ROCH135L 14-5-93-9,2018,57.0405007476001,-111.41680512
0488204,SYNCRUDE CANADA LTD.,12,83.8M,442.1M E,MCMURRAY,336.7M,0488204,02,1AA/06-17-093-09W4/00 N,BITUMEN,06-17-093-09W4,CRUDE,1AA/06-17-093-09W4/00,SYNCRUDE ASR18ROCH111L 6-17-93-9,2018,57.0624124608001,-111.4168000514
0488205,SYNCRUDE CANADA LTD.,12,53.1M,159.4M W,MCMURRAY,316M,0488205,02,1AA/01-14-093-10W4/00 N,BITUMEN,01-14-093-10W4,CRUDE,1AA/01-14-093-10W4/00,SYNCRUDE ASR18ROCH112L 1-14-93-10,2018,57.0623587854001,-111.4840455404
0488206,SYNCRUDE CANADA LTD.,12,81.1M,149.2M W,MCMURRAY,332M,0488206,02,1AA/02-18-093-09W4/00 N,BITUMEN,02-18-093-09W4,CRUDE,1AA/02-18-093-09W4/00,SYNCRUDE ASR18ROCH113L 2-18-93-9,2018,57.0624087346,-111.430376651
0488207,SYNCRUDE CANADA LTD.,12,70.9M,249.5M E,MCMURRAY,329M,0488207,02,1AA/14-07-093-09W4/00 S,BITUMEN,14-07-093-09W4,CRUDE,1AA/14-07-093-09W4/00,SYNCRUDE ASR18ROCH115L 14-7-93-9,2018,57.0549470570001,-111.4436260802
0488208,SYNCRUDE CANADA LTD.,12,90.4M,271.5M W,MCMURRAY,338.1M,0488208,02,1AA/15-08-093-09W4/00 S,BITUMEN,15-08-093-09W4,CRUDE,1AA/15-08-093-09W4/00,SYNCRUDE ASR18ROCH116L 15-8-93-9,2018,57.0549555978001,-111.4035558844
0488209,SYNCRUDE CANADA LTD.,12,101.3M,334.5M W,MCMURRAY,341.3M,0488209,02,1AA/15-09-093-09W4/00 S,BITUMEN,15-09-093-09W4,CRUDE,1AA/15-09-093-09W4/00,SYNCRUDE ASR18ROCH117L 15-9-93-9,2018,57.0549584086001,-111.3767319846
0488210,SYNCRUDE CANADA LTD.,12,82.9M,337.2M W,MCMURRAY,331.3M,0488210,02,1AA/15-07-093-09W4/00 S,BITUMEN,15-07-093-09W4,CRUDE,1AA/15-07-093-09W4/00,SYNCRUDE ASR18ROCH118L 15-7-93-9,2018,57.0549479190001,-111.4303790364
0488211,SYNCRUDE CANADA LTD.,12,80.8M,414.6M E,MCMURRAY,333.6M,0488211,02,1AA/12-08-093-09W4/00 S,BITUMEN,12-08-093-09W4,CRUDE,1AA/12-08-093-09W4/00,SYNCRUDE ASR18ROCH119L 12-8-93-9,2018,57.0549519766001,-111.4168018312
0488212,SYNCRUDE CANADA LTD.,12,60.6M,430.5M E,MCMURRAY,317.7M,0488212,02,1AA/11-12-093-10W4/00 S,BITUMEN,11-12-093-10W4,CRUDE,1AA/11-12-093-10W4/00,SYNCRUDE ASR18ROCH120L 11-12-93-10,2018,57.0549482680001,-111.4704582996
